3073644,9073,State Highway 86,"Allanton,Momona",Mosgiel
3073665,,State Highway 87,"Clarks Junction,Hyde,Kinmont Park,Kokonga,Kyeburn,Lee Stream,Middlemarch,Mosgiel,Ngapuna,North Taieri,Outram,Riverside,Rock and Pillar,Shannon,Sutton,Tiroiti,Woodside","Kyeburn,Middlemarch,Mosgiel,Outram"
3073654,9022,State Highway 88,"Dunedin Central,Maia,Port Chalmers,Ravensbourne,Roseneath,Saint Leonards,Sawyers Bay",Dunedin
3073724,,State Highway 8A,"Hawea Flat,Luggate,Tarras","Cromwell,Lake Hawea,Wanaka"
3069777,9310,State Highway 8B,"Cromwell,Northburn",Cromwell
3073653,9310,State Highway 8B,"Cromwell,Northburn",Cromwell
3073660,,State Highway 90,"Crookston,Edievale,Glenkenich,Heriot,Kelso,McNab,Raes Junction,Tapanui,Waikaka Valley,Waikoikoi,Willowbank","Gore,Lawrence,Tapanui"
3073690,,State Highway 93,"Clinton,Ferndale,Kaiwera,Mataura,Otaraia,Slopedown,Waikana","Clinton,Gore,Mataura"
3073677,,State Highway 94,"Acton,Balfour,Castlerock,Centre Hill,Croydon,Croydon Bush,Fiordland National Park,Gore,Hillside,Kingston Crossing,Lintley,Longridge,Lumsden,Mandeville,Milford Sound,Mossburn,Otamita,Riversdale,St Patricks,Te Anau,Te Anau Downs,The Key,Waimea","Acton,Balfour,Fiordland National Park,Gore,Lumsden,Manapouri,Milford Sound,Mossburn,Riversdale,Te Anau"
3073746,,State Highway 95,"Manapouri,Te Anau",
3073646,,State Highway 96,"Browns,Dunearn,Glencoe,Heddon Bush,Hedgehope,Mataura,Nightcaps,Ohai,Oreti Plains,Pebbly Hill,Springhills,Te Tipua,Tinkertown,Wairio,Waitane,Winton,Wreys Bush","Gore,Invercargill,Mataura,Nightcaps,Ohai,Otautau,Winton"
3073689,9793,State Highway 97,"Acton,Lowther,Mossburn",
3073705,,State Highway 98,"Anderson Park,Dacre,Lorneville,Mabel Bush,Rakahouka,Roslyn Bush",Invercargill
3073655,,State Highway 99,"Clifden,Colac Bay/Oraka,Eastern Bush,Longwood,Lorneville,Makarewa,Oporo,Orawia,Orepuki,Otaitai Bush,Pahia,Riverton/Aparima,Round Hill,Rowallan,Te Waewae,Tihaka,Tuatapere,Underwood,Waihoaka,Waimatuku,Wallacetown,Wrights Bush","Invercargill,Otautau,Riverton/Aparima,Tuatapere,Wallacetown"
1816596,4310,State Lane,New Plymouth,
1839262,2022,Staten Place,Mangere,Auckland
1822845,0612,Statesman Street,Henderson,Auckland
1774900,9011,Statham Street,Brockville,Dunedin
1790624,7803,Statham Street,Rapahoe,Greymouth
3081784,9310,Station Bay Rise,Lake Tekapo,
1789379,7072,Station Creek Road,"Atapo,Howard",St. Arnaud
1792785,5018,Station Crescent,Upper Hutt Central,Upper Hutt
1792784,5018,Station Drive,Kaitoke,Upper Hutt
1789818,7072,Station Gully Road,"Atapo,Howard",St. Arnaud
1840428,7604,Stationmasters Way,Prebbleton,
1813423,3700,Station Place,Huntly,
3082500,9371,Station Rise,Dalefield,Queenstown
1789994,7871,Station Road,Ahaura,
3048034,9492,Station Road,"Alma,Totara",Oamaru
1779639,7392,Station Road,Balmoral,
1786905,8051,Station Road,Belfast,Christchurch
1771944,9012,Station Road,Caversham,Dunedin
1776272,9877,Station Road,Clifton,Invercargill
1780574,7673,Station Road,Coalgate,
1819057,0310,Station Road,"Dargaville,Parore",Dargaville
1779762,7382,Station Road,Domett,
1797035,4577,Station Road,Fordell,
1838885,9393,Station Road,Galloway,Alexandra
1791435,7371,Station Road,Hapuku,Kaikoura
1804389,4281,Station Road,"Hatuma,Takapau","Takapau,Waipukurau"
1783902,8022,Station Road,Heathcote Valley,Christchurch
1821544,,Station Road,"Huapai,Kumeu",Kumeu
1792027,4730,Station Road,Hunterville,
1789995,7875,Station Road,Inchbonnie,
1820208,0405,Station Road,Kaikohe,
1819482,0573,Station Road,Kaiwaka,
1789998,7805,Station Road,Karoro,Greymouth
1819610,0210,Station Road,Kawakawa,
1801395,5022,Station Road,"Kenepuru,Porirua City Centre",Porirua
1794028,6035,Station Road,Khandallah,Wellington
1780575,7671,Station Road,"Kirwee,West Melton",
3048042,7881,Station Road,Kokatahi,
1791656,7273,Station Road,Koromiko,Picton
1785015,7472,Station Road,Loburn,
1773631,9292,Station Road,"Lovells Flat,Stony Creek","Balclutha,Milton"
1826605,0178,Station Road,Mangapai,Whangarei
1829102,2102,Station Road,Manurewa,Auckland
1792068,4710,Station Road,Marton,
1811548,,Station Road,Matamata,
1795237,5882,Station Road,Mauriceville,
1789494,7895,Station Road,Mawheraiti,Reefton
1819614,0211,Station Road,Moerewa,
1796511,3989,Station Road,National Park,
1804812,4977,Station Road,Ormondville,
1825837,1062,Station Road,Otahuhu,Auckland
1806957,3600,Station Road,Paeroa,
1829404,2025,Station Road,Papatoetoe,Auckland
1792375,5024,Station Road,Paremata,Porirua
1825569,1061,Station Road,Penrose,Auckland
1809485,3192,Station Road,"Poroporo,White Pine Bush",Whakatane
1827455,2120,Station Road,Pukekohe,
1806523,3578,Station Road,Puriri,Thames
1802491,4075,Station Road,Rakauroa,Matawai
1785392,7400,Station Road,Rangiora,
1772844,9023,Station Road,"Roseneath,Sawyers Bay",Dunedin
1779635,7379,Station Road,Rotherham,
1826603,0116,Station Road,Ruakaka,
1801204,4791,Station Road,Taihape,
1829110,2112,Station Road,Takanini,Auckland
1809482,3123,Station Road,Taneatua,
3048029,9775,Station Road,Tapanui,
1815783,3392,Station Road,Te Aroha,
1815300,3800,Station Road,Te Awamutu,
1826155,0112,Station Road,Te Kamo,Whangarei
1802495,4022,Station Road,Te Karaka,
1781613,,Station Road,"Temuka,Waitohi",Temuka
1815762,3119,Station Road,Te Puke,
1817819,4392,Station Road,Toko,Stratford
1814339,3610,Station Road,Waihi,
1773321,9471,Station Road,Warrington,Waikouaiti
1843027,4510,Station Road,Waverley,
1821533,0900,Station Road,Wellsford,
1805175,4172,Station Road,Whakatu,Hastings
3035797,5022,Station Road East,Porirua City Centre,Porirua
3003873,0991,Station Rock Road,Great Barrier Island (Aotea Island),
1787402,7984,Station Street,Albury,
1770848,9320,Station Street,Alexandra,
1804810,4930,Station Street,Dannevirke,
1841553,0616,Station Street,Hobsonville,Auckland
1780340,7632,Station Street,Leeston,
1804215,4110,Station Street,Napier South,Napier
1781785,7910,Station Street,"Timaru,Timaru Port",Timaru
1811972,3410,Station Street,Tirau,
1805472,4920,Station Street,Woodville,
3012159,9372,Station Valley Road,Glenorchy,
1821824,0624,St Aubyn Street,Devonport,Auckland
3036910,4310,St Aubyn Street,"Lynmouth,Moturoa,New Plymouth",New Plymouth
1805104,4122,St Aubyn Street East,"Hastings,Parkvale",Hastings
1803248,4120,St Aubyn Street West,"Frimley,Hastings,Saint Leonards",Hastings
1794031,6011,Staunton Avenue,Mount Cook,Wellington
1778457,9879,Staunton Road,West Plains,Invercargill
1801851,5026,St Austell Close,Camborne,Porirua
1825266,1041,Staveley Avenue,Mount Roskill,Auckland
1786907,8042,Staveley Street,Avonhead,Christchurch
1786091,7392,Stavely Road,Balmoral,
1829099,2022,Staverton Crescent,Mangere,Auckland
1814640,3116,Stawell Avenue,Mount Maunganui,
1800083,5024,Staysail Place,Whitby,Porirua
1785662,8052,St Barnabas Lane,Fendalton,Christchurch
1978662,8023,St Basils Court,Sydenham,Christchurch
1774404,9386,St Bathans Back Road,Saint Bathans,
1771007,9386,St Bathans Downs Road,Saint Bathans,
1785939,8053,St Bathans Lane,Papanui,Christchurch
3040870,,St Bathans Loop Road,"Becks,Cambrians,Hills Creek,Saint Bathans","Omakau,Saint Bathans"
1823768,1010,St Benedicts Street,Eden Terrace,Auckland
1793564,5028,St Benets Place,Tawa,Wellington
2003738,8042,St Brendans Lane,Templeton,Christchurch
1823526,0618,St Catherine Crescent,West Harbour,Auckland
1793562,5028,St Catherines Terrace,Tawa,Wellington
1773624,9210,St Catherine Street,Kaitangata,
1793150,9012,St Clair Close,Corstorphine,Dunedin
1787713,8051,St Clair Close,Harewood,Christchurch
1807667,3214,St Clair Court,Claudelands,Hamilton
3077497,0932,St Claire Road,Silverdale,
1830304,0630,St Clair Place,"Browns Bay,Oteha",Auckland
1815923,3118,St Clair Place,Papamoa Beach,Papamoa
1804315,4203,St Clair Street,Takapau,
1815989,3110,St Clements Grove,Bethlehem,Tauranga
1784720,8041,St Clio Street,Ilam,Christchurch
1793157,5010,St Columbans Grove,Boulcott,Lower Hutt
1774669,9412,St Cuthbert Place,Omarama,
1823780,1026,St Davids Street,Avondale,Auckland
1780004,8082,St Davids Street,Lyttelton,
3008949,8011,St David Street,"Christchurch Central,Sydenham",Christchurch
3008948,9483,St David Street,Macraes,Macraes Flat
1771938,9016,St David Street,North Dunedin,Dunedin
1779671,7011,Stead Crescent,Stoke,Nelson
3084556,2019,Steading Road,Flat Bush,Auckland
3081716,8022,Stead Lane,Heathcote Valley,Christchurch
3083997,7610,Steadman Place,Woodend,
1784180,8042,Steadman Road,"Broomfield,Russley",Christchurch
1813173,3920,Steadman Street,Taumarunui,
1826152,0112,Steadman Street,Whau Valley,Whangarei
3057326,9471,Stead Road,"Evansdale,Warrington",Waikouaiti
1819478,0193,Stead Road,Waiotira,
3033459,9879,Stead Street,"Invercargill Airport,Otatara,West Invercargill",Invercargill
1832985,0632,Steamer Place,Greenhithe,Auckland
1842257,0932,Steamer Road,Silverdale,
1823109,0782,Steam Hauler Track,Waitakere,Auckland
1833789,7604,Steam Mill Lane,Prebbleton,
1785691,8023,Steam Wharf Lane,Woolston,Christchurch
1791048,7273,Steam Wharf Road,Grovetown,Blenheim
1806442,8025,Steane Place,Halswell,Christchurch
3061977,6037,Stebbings Road,"Churton Park,Glenside",Wellington
3082074,9391,Stebbing Way,Alexandra,
1786857,8022,Stedley Place,Heathcote Valley,Christchurch
1791054,7206,Stedman Crescent,Woodbourne,Blenheim
1823785,0600,Stedman Place,Avondale,Auckland
1771940,9092,Stedman Road,Mosgiel,
1800344,5028,St Edmund Crescent,Tawa,Wellington
1933723,7020,Stedyl Crescent,Richmond,
1802237,4010,Steed Avenue,Te Hapara,Gisborne
1829593,0816,Steed Road,Waitakere,Auckland
1820490,0484,Steeds Road,Waiharara,Awanui
1808465,3177,Steele Road,Athenree,Waihi Beach
1807675,3200,Steele Road,Forest Lake,Hamilton
1789100,7095,Steele Road,Golden Downs,Wakefield
1811871,3391,Steele Road,Manawaru,
1812977,3282,Steele Road,Rukuhia,Hamilton
1802234,4010,Steele Road,Tamarau,Gisborne
1810624,3015,Steeles Lane,"Mangakakahi,Western Heights",Rotorua
1779331,7572,Steeles Road,"Glentunnel,Hororata",
1784182,8042,Steele Street,"Hornby,Islington",Christchurch
1831401,1072,Steele Street,Meadowbank,Auckland
1827370,2579,Steel Road,Ararimu,Drury
1771272,9391,Steel Road,Earnscleugh,Alexandra
3044569,9874,Steel Road,"Lorneville,West Plains",Invercargill
1829108,2022,Steen Place,Mangere Bridge,Auckland
3005172,2471,Steen Road,Waitakaruru,Ngatea
3032717,3187,Steenson Street,Papamoa,
1773316,9471,Steep Hill Road,"Merton,Seacliff",Waikouaiti
1808853,3116,Steeple Lane,Mount Maunganui,
1837774,6022,Steeple Lane,Seatoun,Wellington
1829095,2010,Steeple Rise,Pakuranga,Auckland
3022744,9016,Steep Street,"Dunedin Central,Mornington",Dunedin
1810625,3076,Steep Street,Lake Okareka,Rotorua
1775305,9532,Steep Street,Lawrence,
1790275,7805,Steer Avenue,Blaketown,Greymouth
1826156,0112,Steere Place,Tikipunga,Whangarei
1789101,7095,Steers Road,Golden Downs,Wakefield
3079518,3114,Stefanie Way,Omokoroa,
1776889,9779,Steffan Road,"Balfour,St Patricks",Balfour
3007413,4198,Steffen Road,"Bartletts,Morere",Nuhaka
1785168,7495,Steffens Road,"Oxford,Starvation Hill",Oxford
3084195,7400,Steggall Road,Rangiora,
1831676,1042,Steins Avenue,Hillsborough,Auckland
1801779,5010,St Elizabeth Heights,Normandale,Lower Hutt
3083554,3210,Stella Blake Lane,Flagstaff,Hamilton
1840396,8051,Stella Close,Harewood,Christchurch
1799839,5032,Stella Court,Paraparaumu,
1827366,2122,Stella Drive,Clarks Beach,
1830687,0230,Stella Drive,Kerikeri,
1794032,6037,Stella Grove,Newlands,Wellington
3005171,0932,Stella Maris Lane,Silverdale,
1832875,2013,Stellamaris Way,"Northpark,Shamrock Park",Auckland
1813753,3210,Stella Place,Chartwell,Hamilton
1829115,2102,Stella Place,Manurewa,Auckland
1809366,3118,Stella Place,Papamoa Beach,Papamoa
1946255,0612,Stella Rise,Sunnyvale,Auckland
1833307,2105,Stellata Court,Randwick Park,Auckland
3080991,9391,Stella Way,Waikerikeri,Alexandra
1793154,5011,Stellin Street,Boulcott,Lower Hutt
1829782,2016,St Elmo Rise,Shamrock Park,Auckland
1827381,2120,Stembridge Avenue,Pukekohe,
2010051,3503,Stembridge Road,Ngatea,
1810626,3010,Stembridge Road,Ngongotaha,Rotorua
1792376,5024,Stemhead Lane,Whitby,Porirua
3080680,8041,Stemmer Lane,Upper Riccarton,Christchurch
3081975,3118,Stenella Way,Papamoa Beach,Papamoa
1770119,9018,Stenhope Crescent,Corstorphine,Dunedin
1786519,7910,Stenhouse Drive,Marchwiel,Timaru
1774556,9481,Stenhouse Road,Mount Trotter,Palmerston
1787158,8083,Stening Place,Burwood,Christchurch
1783405,8024,Stenness Avenue,Somerfield,Christchurch
1839364,3118,Stenning Place,Papamoa Beach,Papamoa
1817265,4381,Stent Road,Warea,
1829559,0629,Stephanie Close,Glenfield,Auckland
1823119,0610,Stephen Avenue,Henderson,Auckland
1825269,1042,Stephen Lysnar Place,Hillsborough,Auckland
1778206,9781,Stephen Road,Browns,Winton
1831912,0193,Stephen Road,Waiotira,
1787161,7892,Stephen Road,Westport,
1789111,7197,Stephens Bay Road,Kaiteriteri,Motueka
1800791,4412,Stephens Crescent,Highbury,Palmerston North
3039028,7193,Stephens Island,Stephens Island / Takapourewa,Marlborough Sounds
1790916,7201,Stephenson Street,Blenheim,
1773313,9471,Stephenson Street,Warrington,Waikouaiti
1809086,3112,Stephens Place,Hairini,Tauranga
1780326,7682,Stephens Road,Leeston,
1785388,7400,Stephens Street,Rangiora,
1776275,9810,Stephens Street,Waikiwi,Invercargill
1771930,9010,Stephen Street,Halfway Bush,Dunedin
1800425,6037,Stephen Street,Johnsonville,Wellington
1800343,5028,Stephen Street,Tawa,Wellington
1792783,5018,Stephen Street,Trentham,Upper Hutt
1774899,9077,Stepney Avenue,"Harwood,Otago Harbour",Dunedin
3007359,7010,Stepney Lane,Stepneyville,Nelson
3081780,2579,Steppe Drive,Ramarama,Drury
1832357,2102,Sterling Avenue,Manurewa East,Auckland
1841416,7630,Sterling Crescent,Kaiapoi,
1842077,7604,Sterling Drive,Prebbleton,
1813924,3110,Sterling Gate Drive,Bethlehem,Tauranga
3081857,4473,Sterling Lane,Rongotea,
1839635,4071,Sterling Park,Lytton West,Gisborne
1819479,0571,Sterling Road,Paparoa,
1829104,2025,Sterling Street,Otara,Auckland
1836720,7011,Sterling Way,Stoke,Nelson
1842700,7614,Stern Crescent,Rolleston,
1781279,7982,Sterndale Valley Road,Hazelburn,Pleasant Point
3079804,5391,Stetson Rise,Waikanae,
3082615,8022,Steve Askin Drive,Cracroft,Christchurch
1775085,9024,Steven Place,Mosgiel,
3070970,5024,Stevens Crescent,Ranui,Porirua
3083967,5712,Stevens Drive,Greytown,
1793156,5010,Stevens Grove,Hutt Central,Lower Hutt
1830055,0871,Stevens Lane,Waitoki,
1772842,9023,Stevenson Avenue,Sawyers Bay,Dunedin
3077439,3118,Stevenson Drive,"Papamoa,Papamoa Beach",Papamoa
1802235,4010,Stevenson Lane,Kaiti,Gisborne
1812795,3432,Stevenson Place,Leamington,Cambridge
1827363,2122,Stevenson Road,Clarks Beach,
1770120,9018,Stevenson Road,"Concord,Corstorphine",Dunedin
1781269,7982,Stevenson Road,Kakahu,Geraldine
1838758,9382,Stevenson Road,Wanaka,
1822426,0793,Stevensons Crescent,Albany,Auckland
1786154,8082,Stevensons Steep,Lyttelton,
1774370,9230,Stevenson Street,Balclutha,
1828027,2014,Stevenson Way,Cockle Bay,Auckland
1839225,3330,Stevenson Way,Rangatira Park,Taupo
1803466,4175,Stevens Place,Woolwich,Hastings
1785915,7773,Stevens Road,Coldstream,Ashburton
1827365,2583,Stevens Road,Hunua,
1808461,3171,Stevens Road,Lower Kaimai,Tauranga
1797443,3196,Stevens Road,Nukuhou,
1776888,9884,Stevens Road,Waikawa,Tokanui
1802015,4073,Stevens Road,Waimata,
1783431,8011,Stevens Street,Waltham,Christchurch
1829096,2024,Steven Street,Mangere East,Auckland
1840448,9320,Stevens Way,Alexandra,
3079519,3114,Stevie Lane,Omokoroa,
3000066,9493,Steward Road,"Hilderthorpe,Richmond,Waitaki Bridge",Waitaki Bridge
1819613,0474,Steward Road,Otaua,Kaikohe
1774622,9400,Steward Street,Oamaru,
1783524,7924,Steward Street,Waimate,
1831784,1072,Stewart Avenue,Panmure,Auckland
3083937,3112,Stewart Court,Tauranga South,Tauranga
1800947,4410,Stewart Crescent,"Hokowhitu,Terrace End",Palmerston North
3066030,6037,Stewart Drive,"Johnsonville,Newlands",Wellington
1794037,6022,Stewart Duff Drive,"Miramar,Rongotai",Wellington
1832516,2105,Stewart Gibson Place,Manurewa,Auckland
1837734,3385,Stewart Glen,Acacia Bay,Taupo
1807676,3206,Stewart Place,Melville,Hamilton
1813469,3592,Stewart Place,Opito Bay,Whitianga
1832360,2023,Stewart Place,Otara,Auckland
1809867,3127,Stewart Reidpath Drive,Kawerau,
3054499,4479,Stewart Road,"Awahuri,Feilding","Feilding,Palmerston North"
1776881,9791,Stewart Road,Dipton West,
1819477,0975,Stewart Road,Hakaru,Kaiwaka
1814938,3096,Stewart Road,Hamurana,
3081003,0482,Stewart Road,"Kaitaia,Peria",Kaitaia
1773630,9220,Stewart Road,Milton,
3054493,9871,Stewart Road,"Morton Mains,Rimu",Invercargill
1824941,1025,Stewart Road,Mount Albert,Auckland
1813244,3994,Stewart Road,Ongarue,
1774532,9771,Stewart Road,Popotunoa,Clinton
1811128,3782,Stewart Road,Rangiriri,Te Kauwhata
1804418,4274,Stewart Road,Tikokino,
1798715,4591,Stewart Road,Waverley,
1808459,3178,Stewart Road,Whakamarama,
1781277,7986,Stewart Road,Winchester,
1777623,9689,Stewart Road,Wreys Bush,Otautau
1798778,4795,Stewarts Loop Road,Taihape,
1776891,9875,Stewarts Pit Road,Gorge Road,Invercargill
1780331,7682,Stewarts Road,Leeston,
1779939,7483,Stewarts Run Road,Scargill,Waikari
3048956,8011,Stewart Street,"Addington,Christchurch Central",Christchurch
1797024,4500,Stewart Street,Aramoho,Whanganui
1773391,9230,Stewart Street,Balclutha,
1798546,4893,Stewart Street,Foxton,
1771739,9300,Stewart Street,Frankton,Queenstown
1797605,4779,Stewart Street,Halcombe,
1820686,0800,Stewart Street,Helensville,
1798780,4730,Stewart Street,Hunterville,
1808460,3129,Stewart Street,Katikati,
1801641,4710,Stewart Street,Marton,
1797475,3122,Stewart Street,"Opotiki,Otara",Opotiki
1806911,3600,Stewart Street,Paeroa,
1827749,2110,Stewart Street,Papakura,
1810957,3225,Stewart Street,Raglan,
3048958,7803,Stewart Street,Rapahoe,Greymouth
1790431,7812,Stewart Street,Ross,
1808694,3119,Stewart Street,Te Puke,
1775436,9510,Stewart Street,Waikouaiti,
1789526,7891,Stewart Street,Waimangaroa,Westport
1796364,4826,Stewart Street,Waiouru,
1809481,3120,Stewart Street,Whakatane,
3055911,4820,Stewarts Way,Linton,Palmerston North
1795235,5882,Stewart Terrace,Kopuaranga,Masterton
1800084,5026,Steyne Avenue,Plimmerton,Porirua
1841199,8062,St Florian Place,Woolston,Christchurch
1833242,1022,St Francis Crescent,Point Chevalier,Auckland
1823772,1011,St Francis De Sales Street,Saint Marys Bay,Auckland
1793153,5011,St Francis Grove,Waterloo,Lower Hutt
1780056,7011,St Francis Way,Stoke,Nelson
1806670,9300,St Georges Avenue,Queenstown,
1823762,1052,St Georges Bay Road,Parnell,Auckland
1796761,4500,St Georges Gate,Whanganui,
1823779,0600,St Georges Road,Avondale,Auckland
3065723,,St Georges Road,"Havelock North,Karamu,Pukahu,Waipatu","Hastings,Havelock North"
1809085,3112,St George Street,Gate Pa,Tauranga
3028350,9483,St George Street,Macraes,Macraes Flat
1829467,2025,St George Street,Papatoetoe,Auckland
1779510,7910,St George Street,Watlington,Timaru
1801353,4501,St Helens Place,Tawhero,Whanganui
1770534,9492,St Helens Road,Kia Ora,Oamaru
1790310,7803,St Helens Street,Runanga,
1779630,7332,St Helens Street,Waiau,
1829716,1071,St Heliers Bay Gardens,Saint Heliers,Auckland
1823761,1071,St Heliers Bay Road,Saint Heliers,Auckland
1774898,9011,St Heliers Court,Clyde Hill,Dunedin
1783429,8061,St Heliers Crescent,Aranui,Christchurch
1827518,4410,St Heliers Grove,Fitzherbert,Palmerston North
1815926,3118,St Heliers Place,Papamoa Beach,Papamoa
1793563,5028,St Hildas Glade,Tawa,Wellington
1803475,4130,St Hill Lane,Havelock North,
1833771,4130,St Hill Rise,Havelock North,
3017956,6011,St Hill Street,"Te Aro,Wellington Central",Wellington
3017957,4500,St Hill Street,Whanganui,
1829546,0181,Stick Road,Glenbervie Forest,Hikurangi
1777626,9881,Stick Road,Round Hill,Riverton/Aparima
1802842,4189,Stihl Road,Putere,Raupunga
1842952,2120,Stile Place,Pukekohe,
1804422,4200,Stiles Avenue,Waipukurau,
1787451,8061,Stiles Place,Burwood,Christchurch
1784257,8083,Stillwater Avenue,Burwood,Christchurch
1821531,0993,Stillwater Crescent,Stillwater,Silverdale
1797262,4412,Stillwater Place,Westbrook,Palmerston North
3009963,7872,Stillwater Road,"Arnold Valley,Dobson,Dunganville,Stillwater","Arnold Valley,Greymouth"
1783409,8062,Stilt Lane,Southshore,Christchurch
1824942,1025,Stilwell Road,Mount Albert,Auckland
1806815,3691,Stingray Crescent,Whiritoa,Waihi
3079511,3114,Stingray Drive,Omokoroa,
3002278,0505,Stingray Lane,Mangawhai Heads,Mangawhai
1792378,5024,Stipulate Place,Ascot Park,Porirua
1797236,4410,Stirling Crescent,Hokowhitu,Palmerston North
1772836,9024,Stirling Crescent,Mosgiel,
1790278,7805,Stirling Drive,Greymouth,
1811633,3300,Stirling Drive,Morrinsville,
1814672,3112,Stirling Grove,Greerton,Tauranga
1807677,3204,Stirling Place,Dinsdale,Hamilton
1810828,3700,Stirling Place,Huntly,
1781935,7910,Stirling Place,Marchwiel,Timaru
1812138,3420,Stirling Place,Tokoroa,
3062103,9272,Stirling Road,"Balclutha,Stirling",
1778478,9777,Stirling Road,Freshford,Waikaia
1776765,9891,Stirling Road,Glenham,Wyndham
1778873,9782,Stirling Road,"Otapiri,Otapiri Gorge",Winton
1771928,9013,Stirling Street,Andersons Bay,Dunedin
1794048,6023,Stirling Street,Berhampore,Wellington
3001015,9810,Stirling Street,"Glengarry,Windsor",Invercargill
1787978,7895,Stirling Street,Inangahua,Reefton
1770421,9495,Stirling Street,Kakanui,Oamaru
1798512,5510,Stirling Street,Levin,
1786772,8014,Stirling Street,Merivale,Christchurch
1770302,9400,Stirling Street,Oamaru North,Oamaru
1805103,4120,Stirling Street,Raureka,Hastings
1823792,1050,Stirling Street,Remuera,Auckland
1811875,3320,Stirling Street,Te Aroha,
1816488,4377,Stirling Street,Waiiti,Urenui
1773320,9510,Stirling Street,Waikouaiti,
1776760,9816,Stirling Street,Wallacetown,
3038408,9812,Stirrat Street,"Clifton,Kew,Kingswell,Tisbury",Invercargill
1822065,0630,Stitchbird Close,Murrays Bay,Auckland
3077382,2110,Stitchbird Crescent,Papakura,
1789396,7096,Stitt Road,Tapawera,Wakefield
1799790,5032,St Ives Court,Paraparaumu,
1791787,5026,St Ives Drive,Camborne,Porirua
1817906,4310,St Ives Grove,Whalers Gate,New Plymouth
3048741,8051,St Ives Street,"Bishopdale,Harewood",Christchurch
1831095,0630,St Ives Terrace,Mairangi Bay,Auckland
1793155,5011,St James Avenue,Boulcott,Lower Hutt
1785656,7334,St James Avenue,Hanmer Springs,
1821543,0800,St James Avenue,Helensville,
1783394,8053,St James Avenue,Papanui,Christchurch
1789832,7020,St James Avenue,Richmond,
1796010,5032,St James Court,Paraparaumu,
1795061,5810,St James Court,Solway,Masterton
1816206,3210,St James Drive,Huntington,Hamilton
1838336,9018,St James Place,Fairfield,Dunedin
3081090,7400,St James Place,Rangiora,
1823774,1010,St James Street,Auckland Central,Auckland
1812535,3330,St James Street,Richmond Heights,Taupo
1790432,7812,St James Street,Ross,
1780328,7602,St James Street,Southbridge,
1830215,0610,St Jerome Avenue,Te Atatu Peninsula,Auckland
1842046,7010,St John Drive,Nelson South,Nelson
1816093,3216,St Johns Avenue,Hamilton East,Hamilton
1786489,7910,St Johns Avenue,Highfield,Timaru
1799102,4414,St Johns Avenue,Palmerston North,
1827505,2121,St Johns Avenue,Tuakau,
1841466,4702,St Johns Close,Feilding,
3012449,4500,St Johns Heights,Otamatea,Whanganui
1818689,0420,St Johns Road,Coopers Beach,
3037134,,St Johns Road,"Remuera,Saint Heliers,Saint Johns",Auckland
1779329,8062,St Johns Street,"Bromley,Woolston",Christchurch
1792026,5028,St Johns Terrace,Tawa,Wellington
3026608,6011,St John Street,"Aro Valley,Te Aro",Wellington
1814736,3194,St John Street,Matata,
1788358,7010,St John Street,Nelson,
3026610,3122,St John Street,Opotiki,
1780336,7602,St John Street,Southbridge,
1775245,9231,St John Street,Stirling,
1809084,3110,St John Street,Tauranga,
1793159,5010,St Johns Way,Normandale,Lower Hutt
3083133,9793,St John Terrace,Kingston,
1976749,8023,St Josephs Court,Sydenham,Christchurch
1804567,4200,St Joseph Street,Waipukurau,
1787727,8062,St Judes Lane,Woolston,Christchurch
1823777,1026,St Jude Street,Avondale,Auckland
3077876,0800,St Julia Court,Helensville,
3082962,9305,St Just Place,Wanaka,
1787564,8083,St Keverne Close,Burwood,Christchurch
1807669,3214,St Kilda Place,Fairview Downs,Hamilton
1815924,3118,St Kilda Place,Papamoa Beach,Papamoa
3025422,7193,St Kilda Road,Admiralty Bay,Marlborough Sounds
1812967,3493,St Kilda Road,Cambridge,
1840903,6037,St Kitts Place,Grenada Village,Wellington
3078864,9300,St Lauras Lane,Queenstown,
1840317,5570,St Laurent Way,Ohau,
1805390,4277,St Lawrence Road,Elsthorpe,
1788359,7010,St Lawrence Street,Toi Toi,Nelson
1830065,2013,St Leger Close,Huntington Park,Auckland
3009708,3875,St Leger Road,"Kihikihi,Te Awamutu",Te Awamutu
1837206,7020,St Leonard Place,Richmond,
1803249,4120,St Leonards Avenue,Saint Leonards,Hastings
1770117,9022,St Leonards Drive,"Saint Leonards,Sawyers Bay",Dunedin
3030533,7391,St Leonards Road,"Amuri Plain,Culverden,Lowry Hills Range","Cheviot,Culverden"
3030538,0622,St Leonards Road,"Belmont,Hauraki",Auckland
1821825,0624,St Leonards Road,Devonport,Auckland
3030536,1024,St Leonards Road,"Epsom,Mount Eden",Auckland
1818974,0602,St Leonards Road,Kelston,Auckland
1791052,7271,St Leonards Road,Springlands,Blenheim
1786071,7920,St Leonards Road,Temuka,
1786775,8081,St Leonards Square,Sumner,Christchurch
1779637,7392,St Leonards Street,Culverden,
1780341,7682,St Leonard Street,Dunsandel,
1796757,4501,St Leonard Street,Saint Johns Hill,Whanganui
1794030,6021,St Louis Place,Brooklyn,Wellington
1840905,6037,St Lucia Place,Grenada Village,Wellington
1818465,0632,St Lucia Place,Unsworth Heights,Auckland
1810034,3910,St Lukes Crescent,Te Kuiti,
1806705,9300,St Lukes Lane,Queenstown,
