road_id,postcode,name,locality,city
1978663,0932,Felling Street,"Silverdale,Wainui",
1789307,7011,Fell Place,Stoke,Nelson
1791249,7202,Fell Street,Grovetown,Blenheim
3085659,5018,Fell Street,Maymorn,Upper Hutt
1791250,7210,Fell Street,Seddon,
1773002,9510,Fell Street,Waikouaiti,
1772266,9011,Fels Street,Kenmure,Dunedin
1784505,8042,Felstead Place,Avonhead,Christchurch
1821763,0626,Felstead Street,Birkenhead,Auckland
1794872,6011,Feltex Lane,Te Aro,Wellington
1841530,7520,Felthams Road,Akaroa,
1799023,4730,Feltham Street,Hunterville,
3079372,7020,Feltham Street,Richmond,
3019499,1072,Felton Mathew Avenue,Saint Johns,Auckland
1771346,9384,Felton Road,Bannockburn,Cromwell
1777682,9792,Felton Road,"Barnhill,Mossburn","Lumsden,Mossburn"
1778650,9883,Felton Street,Thornbury,Riverton/Aparima
1829032,2022,Feltwell Place,Mangere Bridge,Auckland
3055479,7282,Fence Bay,"Fence Bay,Onahau Bay",Marlborough Sounds
1793066,5019,Fenchurch Grove,Stokes Valley,Lower Hutt
1824010,1072,Fenchurch Street,"Glen Innes,Wai o Taiki Bay",Auckland
1782728,,Fenchurch Street,"Northcote,Redwood",Christchurch
1828005,2014,Fencible Drive,Howick,Auckland
1825767,1062,Fencible Place,Otahuhu,Auckland
1829945,2013,Fencotie Place,Northpark,Auckland
1814559,3129,Fencourt Crescent,Katikati,
1814050,3210,Fencourt Place,Rototuna North,Hamilton
3038325,3493,Fencourt Road,"Cambridge,Pukemoremore","Cambridge,Hamilton"
3078216,7602,Fendall Close,Southbridge,
1983071,8014,Fendall Lane,Fendalton,Christchurch
1800123,5019,Fendalton Crescent,Pinehaven,Upper Hutt
1813865,3210,Fendalton Drive,Rototuna,Hamilton
1839986,0931,Fendalton Place,Hatfields Beach,Orewa
1786944,,Fendalton Road,"Christchurch Central,Fendalton,Ilam",Christchurch
1840088,3112,Fender Close,Pyes Pa,Tauranga
3079257,0630,Fender Place,Long Bay,Auckland
1807165,3210,Fend Street,Chartwell,Hamilton
3082230,5883,Fenemor Lane,Flat Point,Masterton
1795198,5882,Fenemor Road,Kopuaranga,Masterton
3083653,4999,Feng Lane,Woodville,
1784487,8042,Fenhall Street,Russley,Christchurch
1777690,9682,Fenham Road,Merrivale,Otautau
3082381,7805,Fenian Lead Road,"Marsden,Rutherglen",Greymouth
3073507,7893,Fenian Road,"Kahurangi National Park,Karamea",
1784488,8083,Fenmere Place,Burwood,Christchurch
1841048,0932,Fennell Crescent,Silverdale,
1782752,8083,Fenners Lane,New Brighton,Christchurch
1774753,9396,Fennessy Road,Naseby,
1838644,7025,Fenn Place,Wakefield,
1814859,3015,Fenruss Street,Fairy Springs,Rotorua
1798295,5036,Fenside Street,Waikanae Beach,Waikanae
1822681,0622,Fentham Road,Hauraki,Auckland
3081496,9305,Fenton Avenue,Wanaka,
1824006,1071,Fenton Circus,Orakei,Auckland
1772288,9012,Fenton Crescent,Saint Clair,Dunedin
3067218,3127,Fenton Mill Road,Kawerau,
3067219,3192,Fenton Mill Road,"Kawerau,Tarawera Forest",Kawerau
3036871,3010,Fenton Street,"Glenholme,Rotorua,Victoria,Whakarewarewa",Rotorua
1809806,3127,Fenton Street,Kawerau,
3083676,4071,Fenton Street,Lytton West,Gisborne
1824018,1024,Fenton Street,Mount Eden,Auckland
1832419,2025,Fenton Street,Papatoetoe,Auckland
1812113,4332,Fenton Street,Stratford,
1814205,3500,Fenton Street,Thames,
1828006,2014,Fenton Terrace,Cockle Bay,Auckland
1808726,3119,Fenton Terrace,Te Puke,
1836620,9024,Fenty Place,Mosgiel,
1822669,0620,Fenwick Avenue,Milford,Auckland
1774437,9310,Fenwick Crescent,Cromwell,
1807166,3216,Fenwick Crescent,Hillcrest,Hamilton
3080518,5018,Fenwick Crescent,Wallaceville,Upper Hutt
1789788,7182,Fenwick Road,Rangihaeata,Takaka
1795569,5794,Fenwicks Line,Morison Bush,Greytown
1819517,0571,Fenwicks Point Road,Pahi,Paparoa
1779833,7491,Fenwicks Road,"Hawarden,Waikari",
1772261,9010,Fenwick Street,Halfway Bush,Dunedin
1770766,9495,Fenwick Street,Kakanui,Oamaru
1805126,4122,Fenwick Street,Mayfair,Hastings
1812145,4394,Fenwick Street,Tariki,Stratford
1804107,4110,Fenwick Street,Westshore,Napier
3082815,8025,Ferbane Way,Halswell,Christchurch
1812146,4332,Ferdinand Street,Stratford,
1839961,8042,Ferdinand Terrace,Yaldhurst,Christchurch
3014173,7683,Feredays Road,"Leeston,Southbridge",
1825565,1061,Ferguson Avenue,Greenlane,Auckland
1786121,7483,Ferguson Avenue,Waipara,
1804114,4110,Ferguson Avenue,Westshore,Napier
3079885,9305,Ferguson Drive,Wanaka,
1810186,3015,Ferguson Place,Fairy Springs,Rotorua
3077487,7886,Ferguson Place,Franz Josef/Waiau,
1809788,3191,Ferguson Road,Coastlands,Whakatane
1829023,2023,Ferguson Road,Otara,Auckland
1816454,4383,Ferguson Road,Tikorangi,Waitara
1810997,3285,Ferguson Road,Whatawhata,Hamilton
3045764,7483,Fergusons Road,"Broomfield,Weka Pass","Broomfield,Waipara"
1780538,7580,Fergusons Road,Springfield,
1803355,4122,Ferguson Street,Akina,Hastings
1791919,,Ferguson Street,"Awapuni,Palmerston North,Terrace End,West End",Palmerston North
3064221,9877,Ferguson Street,"Clifton,Woodend",Invercargill
1774712,9435,Ferguson Street,Kurow,
1798411,5510,Ferguson Street,Levin,
1829030,2024,Ferguson Street,Mangere East,Auckland
1829033,2102,Ferguson Street,Manurewa East,Auckland
1800565,6021,Ferguson Street,Newtown,Wellington
1805659,4203,Ferguson Street,Takapau,
1809796,3123,Ferguson Street,Taneatua,
1773007,9471,Ferguson Street,Warrington,Waikouaiti
1803853,4104,Ferguson Street North,Bay View,Napier
1803855,4104,Ferguson Street South,Bay View,Napier
1835970,7472,Fergus Road,Loburn,
1806869,3681,Fergus Road,Waihi Beach,
1782734,8013,Fergusson Avenue,Mairehau,Christchurch
1831615,1025,Fergusson Avenue,Sandringham,Auckland
1804546,4200,Fergusson Avenue,Waipukurau,
1826964,5018,Fergusson Drive,"Brown Owl,Clouston Park,Ebdentown,Elderslea,Heretaunga,Silverstream,Trentham,Upper Hutt Central",Upper Hutt
1802089,4010,Fergusson Drive,Te Hapara,Gisborne
1841876,7920,Fergusson Drive,Temuka,
1806117,3500,Fergusson Drive,Thames,
1770450,3300,Fergusson Grove,Morrinsville,
1812840,3494,Fergusson Gully Road,Karapiro,Cambridge
1797624,4779,Fergusson Road,Halcombe,
1797312,4702,Fergusson Street,Feilding,
1781227,7930,Fergusson Street,Geraldine,
1807167,3216,Fergusson Street,Hamilton East,Hamilton
1810870,3700,Fergusson Street,Huntly,
1809809,3127,Fergusson Street,Kawerau,
1797352,4777,Fergusson Street,Kiwitea,Feilding
1795758,4472,Fergusson Street,Linton,Palmerston North
1792072,4710,Fergusson Street,Marton,
1817489,4614,Fergusson Street,Normanby,Hawera
1781039,7710,Fergusson Street,Rakaia,
1795104,5810,Fergusson Street,Solway,Masterton
1780147,7602,Fergusson Street,Southbridge,
1800879,4501,Fergusson Street,Springvale,Whanganui
1788139,7011,Fergusson Street,Stoke,Nelson
1812285,3420,Fergusson Street,Tokoroa,
1793065,5011,Fergusson Street,Waterloo,Lower Hutt
1804881,4920,Fergusson Street,Woodville,
1837920,3110,Fergusson Way,Judea,Tauranga
1777693,9600,Fergus Square,Te Anau,
1779728,7310,Fergus Street,Cheviot,
1837179,7630,Fergus Street,Kaiapoi,
1837726,2103,Fergy Crescent,Wattle Downs,Auckland
3079721,3210,Fergy Place,Rototuna North,Hamilton
1809794,3192,Fermah Road,Poroporo,Whakatane
2003065,2121,Fermanagh Grove,Tuakau,
3077583,2016,Fermanagh Place,East Tamaki Heights,Auckland
3012094,0932,Fermier Greens,Silverdale,
3079091,2110,Fermi Lane,Papakura,
1827766,2110,Fernaig Street,Papakura,
3080064,3283,Fernando Drive,Tamahere,Hamilton
1930679,2402,Fernan Street,Pokeno,
1825566,1023,Fern Avenue,Epsom,Auckland
1838730,0632,Fernbank Lane,Greenhithe,Auckland
3078565,3781,Fernbird Avenue,Te Kauwhata,
1954746,0294,Fernbird Grove,Kerikeri,
1823654,0614,Fernbird Place,Massey,Auckland
3003593,0505,Fern Bird Place,Mangawhai Heads,Mangawhai
3085323,7615,Fernbird Road,Rolleston,Rolleston
1829977,2013,Fernbrook Close,Burswood,Auckland
1797288,7805,Fernbrook Close,Greymouth,
3005260,4310,Fernbrook Drive,"Hurworth,Upper Vogeltown",New Plymouth
1782744,8013,Fernbrook Place,Mairehau,Christchurch
1770210,9400,Fernbrook Road,Oamaru North,Oamaru
3083280,9382,Fern Burn Close,Wanaka,
1839989,0931,Fern Court,Orewa,
1770764,9435,Fern Crescent,Aviemore,Kurow
1831442,1010,Ferncroft Street,Grafton,Auckland
1830991,0985,Ferndale Avenue,Leigh,
3077477,4471,Ferndale Drive,Aokautere,
1829053,2585,Ferndale Drive,Kawakawa Bay,
1821436,0920,Ferndale Drive,Snells Beach,
1840953,5036,Ferndale Drive,Waikanae,
1797314,4702,Ferndale Place,Feilding,
3015233,9772,Ferndale Road,Ferndale,Mataura
1811259,2471,Ferndale Road,"Maramarua,Maramarua Forest","Maramarua,Te Kauwhata"
1825765,1060,Ferndale Road,Mount Wellington,Auckland
1813735,3384,Ferndale Way,Rangatira Park,Taupo
1827611,2025,Ferndown Avenue,Papatoetoe,Auckland
1809282,3110,Ferndown Close,Brookfield,Tauranga
1785812,8062,Ferndown Lane,Bromley,Christchurch
1783977,8025,Fern Drive,Halswell,Christchurch
3085318,2113,Fern Drive,Rosehill,Papakura
1799846,4077,Ferneaux Street,Tolaga Bay,
1824948,1025,Ferner Avenue,Mount Albert,Auckland
1782727,8061,Ferner Street,Dallington,Christchurch
1812620,3330,Ferney Place,Richmond Heights,Taupo
1820390,0482,Fern Flat Road,"Mangamuka,Peria","Kaitaia,Okaihau"
1789865,7077,Fern Flat Road,Murchison,
1801243,4788,Fern Flats Road,Marton,
3007936,5872,Fernglen Road,"Homewood,Ngahape,Stronvar","Masterton,Wainuioru"
1824025,1071,Fern Glen Road North,Saint Heliers,Auckland
1824013,1071,Fern Glen Road South,Saint Heliers,Auckland
1805647,4112,Fern Grove,Taradale,Napier
1833086,0612,Ferngrove Avenue,Ranui,Auckland
1785648,8083,Ferngrove Place,Parklands,Christchurch
1842907,9879,Ferngrove Way,Otatara,Invercargill
1836817,0871,Ferngully Road,Helensville,
1842451,7615,Fernham Way,Rolleston,
1794878,6037,Fernhaven Grove,Newlands,Wellington
1823653,0614,Fernhaven Place,Massey,Auckland
1848447,5381,Fernhill Drive,Judgeford,Porirua
1823657,0614,Fernhill Drive,Westgate,Auckland
1803718,4175,Fernhill Place,Fernhill,Napier
1790135,7805,Fernhill Place,Karoro,Greymouth
1806118,3592,Fernhill Rise,Matarangi,Whitianga
3004816,9300,Fernhill Road,"Fernhill,Queenstown,Sunshine Bay",Queenstown
1772260,9016,Fernhill Street,Dunedin Central,Dunedin
1794879,6012,Fernhill Terrace,Wadestown,Wellington
1830127,0632,Fernhill Way,Oteha,Auckland
1779489,7384,Ferniehurst Road,Ferniehurst,Cheviot
3013374,8024,Ferniehurst Street,Somerfield,Christchurch
3079440,0793,Fernielea Park Drive,Riverhead,
1779599,7332,Fernihurst Street,Waiau,
1842347,4625,Fern Lane,Ohakune,
3077992,4310,Fern Lane,Whalers Gate,New Plymouth
1794887,6012,Fernlea Avenue,Karori,Wellington
1799890,4414,Fernlea Avenue,Kelvin Grove,Palmerston North
1785806,8972,Fernlea Point Road,Port Levy,Diamond Harbour
1818711,0629,Fernlea Rise,Bayview,Auckland
1789225,7020,Fernlea Rise,Richmond,
3004519,1023,Fernleigh Avenue,"Epsom,Royal Oak",Auckland
1827546,2123,Fernleigh Avenue,Waiuku,
1806119,3620,Fernleigh Glade,Whangamata,
1814365,3210,Fernleigh Street,Chartwell,Hamilton
3053753,4310,Fernleigh Street,"Ferndale,Frankleigh Park",New Plymouth
1806790,3671,Fernleigh Street,Kerepehi,Paeroa
1838593,2016,Fernloche Place,Flat Bush,Auckland
1981819,2019,Fernly Rise,Flat Bush,Auckland
1814525,2018,Fern Place,Beachlands,Auckland
1801627,5010,Fernridge Way,Tirohanga,Lower Hutt
1835061,3600,Fern Rise,Paeroa,
1774971,9022,Fern Road,Maia,Dunedin
1827095,2473,Fern Road,Mangatangi,Mangatawhiri
1785307,7471,Fernside Road,"Fernside,Flaxton,Rangiora",Rangiora
1802866,4077,Fernside Road,"Tauwhareparae,Tokomaru Bay","Tokomaru Bay,Tolaga Bay"
1778402,9810,Fern Street,Hargest,Invercargill
3031855,9010,Ferntree Drive,"Kaikorai,Wakari",Dunedin
1823651,0618,Ferntree Terrace,West Harbour,Auckland
3062689,7805,Fern Valley Road,Paroa,Greymouth
1813338,3210,Fernwater Place,Flagstaff,Hamilton
1809279,3110,Fern Way,Brookfield,Tauranga
1791775,6037,Fernwood Court,Woodridge,Wellington
1822391,0629,Fernwood Grove,Bayview,Auckland
1799343,4410,Fernwood Place,Fitzherbert,Palmerston North
3033271,1072,Fernwood Place,Wai o Taiki Bay,Auckland
1790450,7881,F E Road,Kokatahi,
1774802,9330,Ferraud Street,Clyde,
1793070,5011,Ferretti Grove,Avalon,Lower Hutt
1780757,7700,Ferrier Place,Tinwald,Ashburton
1779035,7985,Ferrier Road,Temuka,
1781034,7778,Ferrimans Road,Maronan,Ashburton
1780759,7700,Ferriman Street,Netherby,Ashburton
1841072,4010,Ferris Crescent,Wainui,Gisborne
1771344,9393,Ferris Road,Springvale,Alexandra
1777334,9778,Ferris Road,Waikaia,
1777333,9891,Ferry Factory Road,Menzies Ferry,Wyndham
1775699,9371,Ferry Hill Drive,"Frankton,Lower Shotover",Queenstown
1824027,1023,Ferryhill Road,Epsom,Auckland
1782183,9498,Ferry Lane,Hakataramea,Kurow
1774267,9383,Ferry Lane,Mount Pisa,Cromwell
1787623,8022,Ferrymead Park Drive,"Ferrymead,Heathcote Valley",Christchurch
1782741,8081,Ferrymead Terrace,"Ferrymead,Mount Pleasant",Christchurch
1823640,0618,Ferry Parade,Herald Island,Auckland
1792146,5022,Ferry Place,Porirua City Centre,Porirua
3030213,0932,Ferry Road,"Arkles Bay,Wade Heads",Whangaparaoa
3030198,7992,Ferry Road,"Arundel,Peel Forest","Geraldine,Mount Peel"
1799022,4894,Ferry Road,Bulls,
3030199,,Ferry Road,"Christchurch Central,Ferrymead,Waltham,Woolston",Christchurch
1803693,4102,Ferry Road,Clive,
1800171,5013,Ferry Road,Days Bay,Lower Hutt
1777337,9825,Ferry Road,Edendale,
1782184,9494,Ferry Road,"Glenavy,Papakaio,Pukeuri,Richmond","Oamaru,Waimate,Waitaki Bridge"
1814206,3674,Ferry Road,"Hikutaia,Komata",Paeroa
3030206,7630,Ferry Road,"Kaiapoi,Woodend Beach","Kaiapoi,Woodend"
1806793,3671,Ferry Road,Kerepehi,Paeroa
1793375,5711,Ferry Road,Martinborough,
1771203,9500,Ferry Road,Roxburgh,
1790457,7883,Ferry Road,Ruatapu,
1791252,7202,Ferry Road,Spring Creek,
3030193,9879,Ferry Road,"Taramoa,West Plains",Invercargill
1816079,3330,Ferry Road,Taupo,
1774324,9274,Ferry Road,Tuapeka Mouth,Clydevale
1778651,9620,Ferry Road,Tuatapere,
1799910,4071,Ferry Road,Waerengaahika,Gisborne
1826834,0510,Ferry Road,Waipu,
1809792,3120,Ferry Road,Whakatane,
1798584,4815,Ferry Street,Foxton Beach,Foxton
1794875,6022,Ferry Street,Seatoun,Wellington
1778586,9831,Ferry Street,Wyndham,
1833334,0110,Fertilizer Road,Port Whangarei,Whangarei
1946534,3720,Festival Way,Ngaruawahia,
3077785,3187,Fetlock Way,Papamoa,
3077848,2676,Fetter Lane,Paerata,Pukekohe
1794877,6022,Fettes Crescent,Seatoun,Wellington
3079590,0612,Fetu Oso Lane,Henderson,Auckland
1827765,2110,Fetu Pupula Place,Papakura,
3004932,7881,F F Road,Kokatahi,
1839376,7632,Fibonacci Way,Leeston,
1825285,1041,Fickling Avenue,Mount Roskill,Auckland
1789586,7010,Fiddle Lane,Nelson,
3040501,9386,Fiddlers Flat Road,"Hills Creek,Saint Bathans",Saint Bathans
1821451,0994,Fiddlers Hill Road,Puhoi,Warkworth
1787333,7672,Fiddlers Road,Motukarara,Tai Tapu
1835506,7371,Fidele Lane,Kaikoura Flat,Kaikoura
1821455,0920,Fidelis Avenue,Snells Beach,
1822007,0630,Fidelis Street,Torbay,Auckland
1842176,7274,Fielder Close,Riverlands,
1813785,3400,Fieldhouse Lane,Matamata,
1829034,2012,Fielding Crescent,Farm Cove,Auckland
1838171,2684,Fielding Road,Awhitu,
1827092,2577,Fielding Road,Drury,
1777323,9778,Fielding Road,Potters,Waikaia
1829694,0871,Field Lane,Kaukapakapa,
1785549,8083,Fieldmoor Place,Parklands,Christchurch
1788842,7020,Field Place,Richmond,
1779095,7472,Field Road,Ashley Forest,Loburn
1823999,1010,Fields Lane,Auckland Central,Auckland
1832594,0632,Fields Parade,Oteha,Auckland
1779601,7392,Fields Road,Balmoral,
1781032,7775,Fields Road,Hinds,Ashburton
1829054,2102,Fields Road,Manurewa,Auckland
1780035,8972,Fields Road,Port Levy,Diamond Harbour
1829026,2013,Fieldstone Court,Northpark,Auckland
3079844,0110,Fieldstone Lane,Maunu,Whangarei
1808291,8024,Fieldstone Lane,Spreydon,Christchurch
1797121,4585,Fields Track,Kakatahi,Whanganui
1796843,4500,Field Street,Aramoho,Whanganui
1797970,4814,Field Street,Foxton,
1787880,7822,Field Street,Hector,
1791920,5019,Field Street,"Heretaunga,Silverstream",Upper Hutt
1777319,9730,Field Street,Lumsden,
1789918,7010,Field Street,The Wood,Nelson
1783564,7193,Field Terrace,Okiwi Bay,
1784491,8041,Field Terrace,Upper Riccarton,Christchurch
3082054,9011,Field View,Bradford,Dunedin
1838047,0230,Field View,Kerikeri,
1798292,5036,Field Way,Waikanae Beach,Waikanae
1832343,2012,Fiesta Drive,Half Moon Bay,Auckland
1796150,5032,Fiesta Grove,Raumati Beach,Paraparaumu
3033575,9371,Fife Court,Jacks Point,Queenstown
1804113,4112,Fife Crescent,Tamatea,Napier
1794886,6022,Fife Lane,Miramar,Wellington
1813289,3116,Fife Lane,Mount Maunganui,
1812219,3420,Fife Place,Tokoroa,
3048750,6011,Fifeshire Avenue,"Mount Victoria,Te Aro",Wellington
3008115,7010,Fifeshire Crescent,"Britannia Heights,Stepneyville",Nelson
3015497,0622,Fifeshire Street,"Belmont,Hauraki",Auckland
1796846,4500,Fife Street,Durie Hill,Whanganui
1772277,9010,Fife Street,Kaikorai,Dunedin
1824016,1022,Fife Street,Westmere,Auckland
1801521,7608,Fifetuscan Way,Lincoln,
1772280,9010,Fifield Street,Roslyn,Dunedin
3005602,8023,Fifield Terrace,"Opawa,Sydenham,Waltham",Christchurch
3054215,3112,Fifteenth Avenue,"Judea,Tauranga South",Tauranga
1825967,0110,Fifth Avenue,Avenues,Whangarei
3072141,3214,Fifth Avenue,"Claudelands,Enderley",Hamilton
3080436,9304,Fifth Avenue,Lake Hayes,Queenstown
1824001,1025,Fifth Avenue,Mount Albert,Auckland
1809276,3110,Fifth Avenue,Tauranga,
1816476,4377,Fifth Avenue,Urenui,
1837431,3110,Fifth Avenue East,Tauranga,
1791487,7201,Fifth Lane,Springlands,Blenheim
1777336,9871,Fifth Street,Kennington,Invercargill
1790707,7832,Fifth Street,Kumara,Greymouth
1800616,5810,Fifth Street,Lansdowne,Masterton
1839068,2112,Figaro Crescent,Takanini,Auckland
1945463,3283,Figgmartin Lane,Tamahere,Hamilton
3082227,2019,Figo Place,Totara Park,Auckland
3085032,0293,Fig Tree Lane,Kerikeri,Kerikeri
1841046,0932,Fig Tree Lane,Silverdale,
1830254,2105,Figtree Terrace,Goodwood Heights,Auckland
3079402,1072,Filemu Lane,"Glen Innes,Wai o Taiki Bay",Auckland
1816003,7700,Filey Place,Allenton,Ashburton
1831679,1042,Filgate Street,Hillsborough,Auckland
1794874,6012,Fillbridge Way,Karori,Wellington
3049262,3285,Fillery Road,"Karamu,Waitetuna","Karamu,Raglan"
1772270,9016,Filleul Street,Dunedin Central,Dunedin
1776288,9810,Filleul Street,Gladstone,Invercargill
1816797,4310,Fillis Street,New Plymouth,
3081447,8042,Filly Place,Yaldhurst,Christchurch
3079431,5018,Filmer Crescent,Wallaceville,Upper Hutt
1807169,3206,Filmer Place,Melville,Hamilton
1809281,3110,Filton Avenue,Brookfield,Tauranga
1839001,2019,Finbar Close,Flat Bush,Auckland
1787406,9498,Fincairn Road,Cattle Creek,Hakataramea Valley
1800762,5032,Fincham Road,Raumati Beach,Paraparaumu
1834597,7400,Finchley Mews,Rangiora,
1816095,3216,Finchley Place,Hamilton East,Hamilton
1822004,,Finchley Road,"Browns Bay,Torbay",Auckland
1774465,9291,Finch Road,"Circle Hill,Milton",Milton
1770763,9410,Finchs Road,Hampden,
1840546,9305,Finch Street,Albert Town,Wanaka
1824947,1022,Finch Street,Morningside,Auckland
3064016,0118,Finch Street,One Tree Point,Whangarei
1772275,9022,Finch Street,Saint Leonards,Dunedin
1812913,3800,Finch Street,Te Awamutu,
3061372,5024,Findhorn Place,Papakowhai,Porirua
1811532,3400,Findlater Street,Matamata,
1842124,8025,Findlay Avenue,Halswell,Christchurch
1972703,7011,Findlay Place,Stoke,Nelson
1775774,9810,Findlay Road,"Ascot,Mill Road,Waverley",Invercargill
3008702,9779,Findlay Road,"Balfour,Kingston Crossing","Balfour,Riversdale"
1808156,2473,Findlay Road,"Maramarua,Pukorokoro / Miranda","Kaiaua,Maramarua"
1831988,2678,Findlay Road,Mauku,Pukekohe
1777696,9682,Findlay Road,Orawia,Otautau
1777335,9874,Findlayson Road,Otahuti,Invercargill
1770765,9495,Findlays Road,Waianakarua,Hampden
1824865,1051,Findlay Street,Ellerslie,Auckland
1807170,3216,Findlay Street,Hamilton East,Hamilton
1819487,0505,Findlay Street,Mangawhai Heads,Mangawhai
1816799,4310,Findlay Street,Moturoa,New Plymouth
1796465,3989,Findlay Street,National Park,
1793579,5028,Findlay Street,Tawa,Wellington
1802589,4010,Findlay Street,Te Hapara,Gisborne
1784504,8041,Fine Arts Lane,Ilam,Christchurch
1773674,9271,Finegand Township Road,"Finegand,Kakapuaka",Balclutha
1785673,8022,Fineran Lane,Cashmere,Christchurch
1817486,4610,Finer Place,Hawera,
3079856,2012,Finesse Lane,Bucklands Beach,Auckland
1774907,9012,Fingall Street,South Dunedin,Dunedin
1832771,0930,Fingal Way,Gulf Harbour,Whangaparaoa
3004530,9776,Fingerpost Pyramid Road,"Mandeville,Riversdale","Gore,Riversdale"
1805388,4292,Fingerpost Road,Porangahau,
3021215,9776,Fingerpost Road,Riversdale,
3083224,9310,Finla Terrace,Cromwell,
1790483,7220,Finlay Grove,Waikawa,Picton
1829051,2023,Finlay Place,Otara,Auckland
1786654,8023,Finlay Place,Woolston,Christchurch
1812842,3494,Finlay Road,Maungatautari,Cambridge
1829037,2103,Finlayson Avenue,Clendon Park,Auckland
1819485,0582,Finlayson Brook Road,"Mareretu,Taipuha,Waipu","Maungaturoto,Paparoa,Waipu"
1819083,0310,Finlayson Park Avenue,Dargaville,
1814070,3112,Finlayson Place,Welcome Bay,Tauranga
1770762,9495,Finlayson Road,Herbert,
3011154,2471,Finlayson Road,Kopuku,Maramarua
1831946,0176,Finlayson Road,Matarau,Whangarei
1813056,3290,Finlayson Road,Ngahinapouri,Ohaupo
3011151,9091,Finlayson Road,"Taieri Beach,Taieri Mouth,Waihola","Milton,Taieri Mouth"
1825970,0110,Finlayson Street,Whangarei,
3061841,9491,Finlays Road,"Corriedale,Windsor",Oamaru
1780629,7675,Finlays Road,West Melton,
1770843,9320,Finlay Street,Alexandra,
1794105,6021,Finlay Terrace,Mount Cook,Wellington
1823176,0610,Finlow Drive,Te Atatu South,Auckland
1804555,3110,Finlowe Way,Otumoetai,Tauranga
3080404,7615,Finn Avenue,Rolleston,
1828004,2014,Finnerty Avenue,"Bucklands Beach,Howick",Auckland
1809252,4391,Finnerty Road,"Cardiff,Mahoe,Ngaere",Stratford
3018672,9010,Finnerty Road,Leith Valley,Dunedin
1773001,9076,Finnie Road,Scroggs Hill,Dunedin
1794125,6021,Finnimore Terrace,Vogeltown,Wellington
1805314,4110,Finnis Lane,Hospital Hill,Napier
1797692,4775,Finnis Road,Pohangina,Ashhurst
1837749,1060,Finn Place,Mount Wellington,Auckland
3050534,5022,Finn Place,Titahi Bay,Porirua
1822389,0629,Finn Place,Totara Vale,Auckland
1782736,8081,Finnsarby Place,Sumner,Christchurch
1838930,0612,Finsbury Place,Henderson,Auckland
1784027,8042,Finsbury Street,Islington,Christchurch
3082882,7614,Finstock Way,Rolleston,
1842019,8025,Fintan Mews,Aidanfield,Christchurch
1830149,2016,Fintona Place,Dannemora,Auckland
3079930,3129,Fintona Street,Katikati,
1838711,2016,Fintry Place,Flat Bush,Auckland
1797214,4702,Fiona Crescent,Feilding,
1794115,6012,Fiona Grove,Karori,Wellington
1814366,3204,Fiona Place,Dinsdale,Hamilton
1786874,8042,Fiona Place,Hei Hei,Christchurch
1839659,2113,Fiorano Place,Karaka,Papakura
1839035,5024,Fiordland Place,Aotea,Porirua
1775383,9320,Fir Close,Alexandra,
3084940,0618,Firebrick Way,Hobsonville,Auckland
3081184,4891,Fire Lane,Himatangi Beach,
3084035,2019,Firenze Road,Flat Bush,Auckland
1838371,5018,Fire Station Lane,Trentham,Upper Hutt
1802384,4032,Fire Station Road,Ruatoria,
1788838,7096,Firewood Gully Road,"Atapo,Golden Downs","St. Arnaud,Wakefield"
1823170,0604,Firle Place,Green Bay,Auckland
3055043,7618,Firsby Drive,West Melton,
1826173,0110,First Avenue,Avenues,Whangarei
1819082,0310,First Avenue,Dargaville,
1827098,2681,First Avenue,Glenbrook,
1831614,1021,First Avenue,Kingsland,Auckland
3080432,9304,First Avenue,Lake Hayes,Queenstown
1825639,1081,First Avenue,"Onetangi,Waiheke Island",Waiheke Island
1829027,2585,First Avenue,Orere Point,
3083690,3015,First Avenue,Pukehangi,Rotorua
1831054,0624,First Avenue,Stanley Point,Auckland
1809278,3110,First Avenue,Tauranga,
1818008,4377,First Avenue,Urenui,
1811813,3393,First Avenue North,Waihou,Te Aroha
1815850,3393,First Avenue South,Waihou,Te Aroha
1791484,7201,First Lane,Blenheim,
1824028,1026,Fir Street,Waterview,Auckland
1776723,9871,First Street,Kennington,Invercargill
1790456,7832,First Street,Kumara,Greymouth
1795101,5810,First Street,Lansdowne,Masterton
1832344,2018,First View Avenue,Beachlands,Auckland
1815422,3400,Firth Close,Matamata,
1829031,2025,Firth Crescent,Otara,Auckland
1799339,4412,Firth Place,Awapuni,Palmerston North
1810187,3015,Firth Place,Hillcrest,Rotorua
1831439,1021,Firth Road,Grey Lynn,Auckland
1829052,2583,Firth Road,Hunua,
1792148,5026,Firth Road,Plimmerton,Porirua
1822010,0630,Firth Road,Torbay,Auckland
1790661,7802,Firth Street,Cobden,Greymouth
1827086,2113,Firth Street,Drury,
1777342,9875,Firth Street,Fortrose,Tokanui
1807171,3216,Firth Street,Hamilton East,Hamilton
3052870,3400,Firth Street,Matamata,
1794126,6012,Firth Terrace,Karori,Wellington
1806120,3575,Firth View Road,Te Puru,Thames
1782732,8061,Fir Tree Lane,Aranui,Christchurch
1786656,8023,Fisher Avenue,Beckenham,Christchurch
1825813,1060,Fisher Crescent,Mount Wellington,Auckland
1829046,2023,Fisher Crescent,Otara,Auckland
1782185,7980,Fisheries Road,Glenavy,Waimate
1771343,9393,Fisher Lane,Galloway,Alexandra
